"iata_code"	"icao_code"	"name_rus"	"city_rus"	"country_rus"	"latitude"	"longitude"	"tags"
"BED"	"KBED"			"США"	"42.469953"	"-71.289030"	
"BET"	"PABE"			"США"	"60.778557"	"-161.837177"	
"BFB"	"KBUR"			"США"	"58.183333333333"	"-152.13333333333"	
"BFD"	"KBFD"			"США"	"41.803068"	"-78.640121"	
"BFF"	"KBFF"			"США"	"41.874028"	"-103.595639"	
"BFG"	"KBFG"			"США"	"37.545824"	"-110.713199"	
"BFK"	"KBFK"			"США"	"36.863301"	"-99.618731"	
"BFP"	"KBVI"			"США"	"40.772472"	"-80.391444"	
"BFR"	"KBFR"			"США"	"38.840028"	"-86.445361"	
"BFT"	"KARW"			"США"	"32.412166"	"-80.634354"	
"BGD"	"KBGD"			"США"	"35.700894"	"-101.393663"	
"BGE"	"KBGE"			"США"	"30.971598"	"-84.636928"	
"BGM"	"KBGM"			"США"	"42.208556"	"-75.979722"	
"BGQ"	"PAGQ"			"США"	"61.536122"	"-149.813897"	
"BGS"	"KBGS"			"США"	"32.21444444"	"-101.52499999"	
"BGT"	"KBGT"			"США"	"34.595853"	"-113.170195"	
"BHC"	"KBHC"			"США"	"31.713833"	"-82.393778"	
"BID"	"KBID"			"США"	"41.168111"	"-71.577833"	
"BIE"	"KBIE"			"США"	"40.301278"	"-96.754111"	
"BIG"	"PABI"			"США"	"63.995160"	"-145.720025"	
"BIX"	"KBIX"			"США"	"30.410425"	"-88.924433"	
"BJC"	"KBJC"			"США"	"39.908806"	"-105.117194"	
"BJI"	"KBJI"			"США"	"47.510722"	"-94.934722"	
"BKC"	"PABL"			"США"	"65.981565"	"-161.149071"	
"BKD"	"KBKD"			"США"	"32.718753"	"-98.891597"	
"BKE"	"KBKE"			"США"	"44.837350"	"-117.809144"	
"BKF"	"KBKF"			"США"	"58.554843"	"-155.777388"	
"BKH"	"PHBK"			"США"	"22.022774"	"-159.785059"	
"BKL"	"KBKL"			"США"	"41.517500"	"-81.683333"	
"BKT"	"KBKT"			"США"	"37.074346"	"-77.957346"	
"BKW"	"KBKW"			"США"	"37.787326"	"-81.124164"	
"BKX"	"KBKX"			"США"	"44.304833"	"-96.816944"	
"BLD"	"KBVU"			"США"	"35.947480"	"-114.861097"	
"BLF"	"KBLF"			"США"	"37.295806"	"-81.207694"	
"BLH"	"KBLH"			"США"	"33.619167"	"-114.716889"	
"BLI"	"KBLI"			"США"	"48.792694"	"-122.537528"	
"BLM"	"KBLM"			"США"	"40.186750"	"-74.124556"	
"BLU"	"KBLU"			"США"	"39.274972"	"-120.709750"	
"BLW"	"KLEX"			"США"	"21.35"	"-157.71666666667"	
"BMC"	"KBMC"			"США"	"41.552389"	"-112.062222"	
"BMG"	"KBMG"			"США"	"39.146021"	"-86.616680"	
"BMI"	"KBMI"			"США"	"40.477111"	"-88.915917"	
"BMT"	"KBMT"	"Бомонт Муни"		"США"	"30.070204"	"-94.215097"	
"BMX"	"PABM"			"США"	"59.361247"	"-155.258821"	
"BNA"	"KBNA"			"США"	"36.124472"	"-86.678194"	
"BNF"	"KBNF"			"США"	"57.088826"	"-134.833141"	
"BNG"	"KBNG"			"США"	"33.922583"	"-116.850528"	
"BNL"	"KBNL"			"США"	"33.258001"	"-81.387933"	
"BNO"	"KBNO"			"США"	"43.591907"	"-118.955436"	
"BNW"	"KBNW"			"США"	"42.049556"	"-93.847611"	
"BOI"	"KBOI"			"США"	"43.564361"	"-116.222861"	
"BOK"	"KBOK"			"США"	"42.074556"	"-124.290094"	
"BOW"	"KBOW"			"США"	"27.943361"	"-81.783417"	
"BPA"	"EGEP"			"США"	"40.75"	"-73.483333333333"	
"BPI"	"KBPI"			"США"	"42.585070"	"-110.111153"	
"BPT"	"KBPT"			"США"	"29.950833"	"-94.020694"	
"BQK"	"KBQK"			"США"	"31.259034"	"-81.466316"	
"BQV"	"KBQV"			"США"	"58.455208"	"-135.885170"	
"BRD"	"KBRD"			"США"	"46.401750"	"-94.135583"	
"BRG"	"HEBA"			"США"	"37.116666666667"	"-82.816666666667"	
"BRL"	"KBRL"			"США"	"40.783225"	"-91.125506"	
"BRO"	"KBRO"			"США"	"25.906833"	"-97.425833"	
"BRW"	"PABR"			"США"	"71.284889"	"-156.768583"	
"BRY"	"KBRY"			"США"	"37.814333"	"-85.499639"	
"BSI"	"WBKN"			"США"	"40.433333333333"	"-79.266666666667"	
"BSQ"	"KBSQ"			"США"	"31.363990"	"-109.883129"	
"BSW"	"KBSW"			"США"	"60.423064"	"-146.145909"	
"BSZ"	"KIAH"			"США"	"58.266666666667"	"-157.48333333333"	
"BTF"	"KBTF"			"США"	"40.869389"	"-111.927161"	
"BTI"	"PABU"			"США"	"70.172778"	"-146.836111"	
"BTL"	"KBTL"			"США"	"42.307278"	"-85.251480"	
"BTM"	"KBTM"			"США"	"45.954806"	"-112.497472"	
"BTN"	"KBBP"			"США"	"34.621709"	"-79.734359"	
"BTP"	"KBTP"			"США"	"40.776583"	"-79.951083"	
"BTT"	"PABT"			"США"	"66.913944"	"-151.529056"	
"BTV"	"KBTV"			"США"	"44.471861"	"-73.153278"	
"BTY"	"KBTY"			"США"	"36.861057"	"-116.787004"	
"BUB"	"KBUB"			"США"	"41.776694"	"-99.149750"	
"BUM"	"KBUM"			"США"	"38.289770"	"-94.340127"	
"BVD"	"NTAA"			"США"	"53.733333333333"	"-166.31666666667"	
"BVO"	"KBVO"			"США"	"36.764249"	"-96.011201"	
"BVR"	"GVBR"			"США"	"14.844"	"-24.711"	
"BVU"	"PABG"			"США"	"61.172219"	"-151.043897"	
"BVX"	"KBVX"			"США"	"35.726222"	"-91.647444"	
"BVY"	"KBVY"			"США"	"42.584141"	"-70.916144"	
"BWC"	"KBWC"			"США"	"32.992944"	"-115.516889"	
"BWD"	"KBWD"			"США"	"31.793611"	"-98.956500"	
"BWG"	"KBWG"			"США"	"36.964528"	"-86.419667"	
"BWI"	"KBWI"			"США"	"39.175361"	"-76.668333"	
"BWL"	"KBWL"			"США"	"36.795865"	"-97.316988"	
"BWM"	"KBPP"			"США"	"46.186991"	"-103.428081"	
"BWS"	"KBWS"			"США"	"48.990059"	"-122.732369"	
"BXA"	"KBXA"			"США"	"30.813686"	"-89.864964"	
"BXC"	"LEMG"			"США"	"42.483611111111"	"-71.535277777778"	
"BXK"	"KBXK"			"США"	"33.420417"	"-112.686181"	
"BXS"	"KBXS"			"США"	"33.259028"	"-116.320972"	
"BYA"	"KBYA"			"США"	"64.078303"	"-141.113375"	
"BYG"	"KBYG"			"США"	"44.381085"	"-106.721790"	
"BYH"	"KBYH"			"США"	"35.964333"	"-89.943944"	
"BYI"	"KBYI"			"США"	"42.542604"	"-113.771544"	
"BYS"	"KBYS"			"США"	"35.280530"	"-116.630029"	
"BYW"	"KBYW"			"США"	"48.578992"	"-122.826291"	
"BZN"	"KBZN"			"США"	"45.777570"	"-111.152022"	
"BZS"	"KBZS"			"США"	"38.86333333"	"-77.01333333"	
"BZT"	"EGAC"			"США"	"29.05"	"-95.566666666667"	
"CAD"	"KCAD"			"США"	"44.275333"	"-85.418917"	
"CAE"	"KCAE"			"США"	"33.938833"	"-81.119528"	
"CAK"	"KCAK"			"США"	"40.916083"	"-81.442194"	
"CAO"	"KCAO"			"США"	"36.446152"	"-103.149969"	
"CAR"	"KCAR"			"США"	"46.871500"	"-68.017917"	
"CBA"	"MMVA"			"США"	"57.716666666667"	"-135.2"	
"CBE"	"KCBE"			"США"	"39.615250"	"-78.761889"	
"CBF"	"KCBF"			"США"	"41.260120"	"-95.758653"	
"CBK"	"KCBK"			"США"	"39.427444"	"-101.046611"	
"CBM"	"KCBM"			"США"	"33.645166"	"-88.445924"	
"CBZ"	"SPIM"			"США"	"55.383333333333"	"-132.41666666667"	
"CCB"	"KCCB"			"США"	"34.111611"	"-117.687389"	
"CCG"	"KCCG"			"США"	"31.415139"	"-102.362920"	
"CCR"	"KCCR"			"США"	"37.989667"	"-122.056889"	
"CCY"	"KCCY"			"США"	"43.072609"	"-92.610778"	
"CDB"	"PACD"			"США"	"55.205150"	"-162.724466"	
"CDH"	"KCDH"			"США"	"33.622806"	"-92.763389"	
"CDK"	"KCDK"			"США"	"29.134222"	"-83.050472"	
"CDL"	"KCDL"			"США"	"65.907658"	"-161.926306"	
"CDN"	"KCDN"			"США"	"34.283583"	"-80.564861"	
"CDR"	"KCDR"			"США"	"42.837556"	"-103.095389"	
"CDV"	"PACV"			"США"	"60.491778"	"-145.477556"	
"CDW"	"KCDW"			"США"	"40.875223"	"-74.281357"	
"CEC"	"KCEC"			"США"	"41.780167"	"-124.236528"	
"CEF"	"KCEF"			"США"	"42.194014"	"-72.534783"	
"CEM"	"PACE"			"США"	"65.573944"	"-144.780889"	
"CEU"	"KCEU"			"США"	"34.671917"	"-82.886806"	
"CEV"	"KCEV"			"США"	"39.698494"	"-85.129697"	
"CEW"	"KCEW"			"США"	"30.778833"	"-86.522111"	
"CEX"	"KCEX"			"США"	"65.051826"	"-146.047432"	
"CEY"	"KCEY"			"США"	"36.664583"	"-88.372778"	
"CFA"	"EDAL"			"США"	"58.230555555556"	"-157.5"	
"CFK"	"PACK"			"США"	"60.149226"	"-164.285632"	
"CFT"	"KCFT"			"США"	"32.957039"	"-109.211162"	
"CFV"	"KCFV"			"США"	"37.094048"	"-95.571894"	
"CGA"	"KCGA"			"США"	"55.478831"	"-133.147800"	
"CGF"	"KCGF"			"США"	"41.565111"	"-81.486361"	
"CGI"	"KCGI"			"США"	"37.225317"	"-89.570752"	
"CGZ"	"KCGZ"			"США"	"32.954889"	"-111.766833"	
"CHA"	"KCHA"			"США"	"35.035194"	"-85.203556"	
"CHK"	"KCHK"			"США"	"35.097361"	"-97.967694"	
"CHL"	"KLLJ"			"США"	"44.523583"	"-114.217917"	
"CHP"	"KCHP"			"США"	"65.485472"	"-144.610784"	
"CHS"	"KCHS"			"США"	"32.898639"	"-80.040528"	
"CHU"	"PACH"			"США"	"61.579056"	"-159.215639"	
"CHZ"	"KCHZ"			"США"	"42.583192"	"-121.876126"	
"CIB"	"KAVX"			"США"	"33.404997"	"-118.415769"	
"CIC"	"KCIC"			"США"	"39.795389"	"-121.858417"	
"CID"	"KCID"			"США"	"41.885085"	"-91.712288"	
"CIG"	"KCAG"			"США"	"40.495221"	"-107.521647"	
"CIK"	"PACI"			"США"	"66.645022"	"-143.739930"	
"CIL"	"KCIL"			"США"	"64.897882"	"-163.703447"	
"CIN"	"KCIN"			"США"	"42.046194"	"-94.789000"	
"CIV"	"SNIO"			"США"	"55.216666666667"	"-132.21666666667"	
"CJN"	"KCJN"			"США"	"32.826111111111"	"-116.9725"	
"CKB"	"KCKB"			"США"	"39.296639"	"-80.228083"	
"CKD"				"США"	"61.867861"	"-158.134917"	
"CKE"	"KCKE"			"США"	"39.002952"	"-122.796935"	
"CKM"	"KCKM"			"США"	"34.299722"	"-90.512306"	
"CKN"	"KCKN"			"США"	"47.841657"	"-96.621454"	
"CKR"	"RJFR"			"США"	"48.6"	-123	
"CKU"	"KCKU"			"США"	"60.543903"	"-145.726704"	
"CKX"	"KCKX"			"США"	"64.071338"	"-141.952279"	
"CLC"	"LFAC"			"США"	"29.5575"	"-95.139166666667"	
"CLD"	"KCRQ"			"США"	"33.128250"	"-117.280083"	
"CLE"	"KCLE"			"США"	"41.409417"	"-81.854980"	
"CLG"	"KCLG"			"США"	"36.163139"	"-120.293814"	
"CLI"	"KCLI"			"США"	"44.613279"	"-88.730698"	
"CLK"	"KCLK"			"США"	"35.538272"	"-98.932789"	
"CLL"	"KCLL"			"США"	"30.588583"	"-96.363833"	
"CLP"	"PFCL"			"США"	"58.833694"	"-158.529389"	
"CLR"	"KCLR"			"США"	"33.131332"	"-115.521389"	
"CLS"	"KCLS"			"США"	"46.677029"	"-122.982747"	
"CLU"	"KBAK"			"США"	"39.261917"	"-85.896333"	
"CMH"	"KCMH"			"США"	"39.997972"	"-82.891889"	
"CMI"	"KCMI"			"США"	"40.038833"	"-88.277806"	
"CNE"				"США"	"38.428026"	"-105.105842"	
"CNH"	"KCNH"			"США"	"43.370432"	"-72.368677"	
"CNK"	"KCNK"			"США"	"39.549251"	"-97.652317"	
"CNM"	"KCNM"			"США"	"32.337472"	"-104.263278"	
"CNO"	"KCNO"			"США"	"33.974779"	"-117.636483"	
"CNU"	"KCNU"			"США"	"37.668797"	"-95.485064"	
"CNW"	"KCNW"			"США"	"31.637806"	"-97.074139"	
"COD"	"KCOD"			"США"	"44.520194"	"-109.023806"	
"COF"	"KCOF"			"США"	"28.234963"	"-80.609985"	
"COI"	"KCOI"			"США"	"28.341611"	"-80.685472"	
"COM"	"KCOM"			"США"	"31.841139"	"-99.403611"	
"CON"	"KCON"			"США"	"43.202722"	"-71.502278"	
"COP"	"KCOP"			"США"	"42.629242"	"-74.890988"	
"COT"	"KCOT"			"США"	"28.456694"	"-99.218333"	
"CPM"	"KCPM"			"США"	"33.890016"	"-118.243683"	
"CPR"	"KCPR"			"США"	"42.908000"	"-106.464417"	
"CPS"	"KCPS"			"США"	"38.570724"	"-90.156221"	
"CRG"	"KCRG"			"США"	"30.336333"	"-81.514444"	
"CRO"	"KCRO"			"США"	"36.102639"	"-119.594667"	
"CRP"	"KCRP"			"США"	"27.770361"	"-97.501222"	
"CRS"	"KCRS"			"США"	"32.028056"	"-96.400583"	
"CRT"	"KCRT"			"США"	"33.178333"	"-91.880188"	
"CRW"	"KCRW"			"США"	"38.373139"	"-81.593194"	
"CSE"	"KCSE"			"США"	"38.851937"	"-106.932821"	
"CSM"	"KCSM"			"США"	"35.339839"	"-99.200499"	
"CSN"	"KCXP"			"США"	"39.192306"	"-119.732583"	
"CSQ"	"KCSQ"			"США"	"41.021444"	"-94.363306"	
"CSV"	"KCSV"			"США"	"35.951292"	"-85.084978"	
"CTB"	"KCTB"			"США"	"48.608354"	"-112.376146"	
"CTH"	"KMQS"			"США"	"39.978972"	"-75.865472"	
"CTK"	"KCTK"			"США"	"43.308889"	"-96.571000"	
"CTO"	"KCTO"			"США"	"40.915098"	"-72.791906"	
"CTW"	"KCTW"			"США"	"34.730056"	"-112.035111"	
"CTX"	"KCTX"			"США"	"42.592645"	"-76.214883"	
"CTY"	"KCTY"			"США"	"29.635528"	"-83.104750"	
"CTZ"	"KCTZ"			"США"	"34.974939"	"-78.365629"	
"CUH"	"KCUH"			"США"	"35.949925"	"-96.773053"	
"CUS"				"США"	"31.823711"	"-107.626967"	
"CUW"	"YCUE"			"США"	"58.35"	"-133.76666666667"	
"CVG"	"KCVG"			"США"	"39.048837"	"-84.667822"	
"CVN"	"KCVN"			"США"	"34.425139"	"-103.079278"	
"CVR"	"CWDM"			"США"	"34.016666666667"	"-118.4"	
"CVS"	"KCVS"			"США"	"34.382855"	"-103.322175"	
"CWA"	"KCWA"			"США"	"44.777624"	"-89.666778"	
"CWG"	"VHHH"			"США"	"32.833333333333"	"-84.883333333333"	
"CWI"	"KCWI"			"США"	"41.831111"	"-90.329139"	
"CXC"	"KCXC"			"США"	"61.582859"	"-144.427097"	
"CXF"	"PACX"			"США"	"67.252179"	"-150.203878"	
"CXL"	"KCXL"			"США"	"32.669503"	"-115.513328"	
"CXO"	"KCXO"			"США"	"30.352361"	"-95.414528"	
"CYE"	"SBGR"			"США"	"41.210277777778"	"-75.832222222222"	
"CYF"	"PACK"			"США"	"60.149226"	"-164.285632"	
"CYT"	"PACY"			"США"	"60.082012"	"-142.493485"	
"CZF"	"PACZ"			"США"	"61.781808"	"-166.036965"	
"CZK"	"KCZK"			"США"	"45.676944"	"-121.878889"	
"CZN"	"KCZN"			"США"	"62.071190"	"-142.048374"	
"CZO"	"KCZO"			"США"	"62.563473"	"-144.668836"	
"CZP"	"KCZP"			"США"	"55.966290"	"-133.796720"	
"CZT"	"KCZT"			"США"	"28.522251"	"-99.823635"	
"DAA"	"KDAA"			"США"	"38.715000"	"-77.181000"	
"DAG"	"KDAG"			"США"	"34.853722"	"-116.786694"	
"DAN"	"KDAN"			"США"	"36.572861"	"-79.336111"	
"DAY"	"KDAY"			"США"	"39.902251"	"-84.219410"	
"DBS"	"KDBS"			"США"	"44.162361"	"-112.220667"	
"DCA"	"KDCA"			"США"	"38.852083"	"-77.037722"	
"DCK"	"KDCK"			"США"	"66.943338"	"-156.904674"	
"DCR"	"KDCR"			"США"	"40.837548"	"-84.862464"	
"DCU"	"KDCU"			"США"	"34.654056"	"-86.945361"	
"DDC"	"KDDC"			"США"	"37.763122"	"-99.965424"	
"DEC"	"KDEC"			"США"	"39.834562"	"-88.865689"	
"DEH"	"KDEH"			"США"	"43.275500"	"-91.739389"	
"DFI"	"KDFI"			"США"	"41.337500"	"-84.428806"	
"DFW"	"KDFW"			"США"	"32.896828"	"-97.037996"	
"DGB"	"YPGV"			"США"	"58.083333333333"	"-152.75"	
"DGF"	"YPGV"			"США"	"31.468888888889"	"-109.65361111111"	
"DGW"	"KDGW"			"США"	"42.797194"	"-105.385833"	
"DHN"	"KDHN"			"США"	"31.321021"	"-85.449479"	
"DIK"	"KDIK"			"США"	"46.797333"	"-102.801861"	
"DIO"	"KDIO"			"США"	"65.758611"	"-168.953056"	
"DJN"	"KDJN"			"США"	"64.050438"	"-145.717326"	
"DKK"	"KDKK"			"США"	"42.493335"	"-79.272042"	
"DLG"	"PADL"			"США"	"59.044667"	"-158.505500"	
"DLH"	"KDLH"			"США"	"46.842083"	"-92.193639"	
"DLL"	"KDLC"			"США"	"34.449056"	"-79.368583"	
"DLN"	"KDLN"			"США"	"45.255361"	"-112.552507"	
"DLO"	"LKPM"			"США"	"55.133333333333"	"-132.05138888889"	
"DLS"	"KDLS"			"США"	"45.618556"	"-121.167333"	
"DMN"	"KDMN"			"США"	"32.262306"	"-107.720639"	
"DMO"	"KDMO"			"США"	"38.707406"	"-93.175907"	
"DNL"	"KDNL"			"США"	"33.466503"	"-82.039381"	
"DNN"	"KDNN"			"США"	"34.722936"	"-84.870239"	
"DNS"	"KDNS"			"США"	"41.986583"	"-95.380500"	
"DNV"	"KDNV"			"США"	"40.199697"	"-87.595524"	
"DOF"	"LLSD"			"США"	"55.2125"	"-132.26666666667"	
"DOV"	"KDOV"			"США"	"39.129500"	"-75.466000"	
"DPG"	"KDPG"			"США"	"40.197382"	"-112.935054"	
"DPK"	"KDPA"			"США"	"40.766666666667"	"-73.333333333333"	
"DRA"	"KDRA"			"США"	"36.619399"	"-116.032809"	
"DRE"	"KDRM"			"США"	"46.009311"	"-83.743934"	
"DRF"	"EGNX"			"США"	"60.583333333333"	"-152.15"	
"DRG"	"PADE"			"США"	"66.069560"	"-162.766367"	
"DRU"				"США"	"46.620762"	"-113.205066"	
"DSM"	"KDSM"			"США"	"41.533972"	"-93.663083"	
"DSV"	"KDSV"			"США"	"42.570900"	"-77.713051"	
"DTA"	"KDTA"			"США"	"39.380639"	"-112.507715"	
"DTL"	"KDTL"			"США"	"46.825167"	"-95.885583"	
"DTN"	"KDTN"			"США"	"32.540219"	"-93.745023"	
"DTR"	"SSWD"			"США"	"42.218611111111"	"-83.348333333333"	
"DTW"	"KDTW"			"США"	"42.212444"	"-83.353389"	
"DUA"	"KDUA"			"США"	"33.942267"	"-96.394531"	
"DUC"	"KDUC"			"США"	"34.471306"	"-97.959861"	
"DUF"	"KDUF"			"США"	"36.253495"	"-75.788524"	
"DUG"	"KDUG"			"США"	"31.469028"	"-109.603667"	
"DUJ"	"KDUJ"			"США"	"41.178278"	"-78.898694"	
"DUT"	"PADU"			"США"	"53.900139"	"-166.543500"	
"DVL"	"KDVL"			"США"	"48.114583"	"-98.908333"	
"DVN"	"KDVN"			"США"	"41.610278"	"-90.588361"	
"DXR"	"KDXR"			"США"	"41.371535"	"-73.482191"	
"DYL"	"KDYL"			"США"	"40.333050"	"-75.122338"	
"DYS"	"KDYS"			"США"	"32.419784"	"-99.855383"	
"EAA"	"PAEG"			"США"	"64.778082"	"-141.149611"	
"EAN"	"KEAN"			"США"	"42.055528"	"-104.928611"	
"EAR"	"KEAR"			"США"	"40.727028"	"-99.006778"	
"EAT"	"KEAT"			"США"	"47.398089"	"-120.205737"	
"EAU"	"KEAU"			"США"	"44.865805"	"-91.484255"	
"EBS"	"KEBS"			"США"	"42.436500"	"-93.869056"	
"ECA"	"KECA"			"США"	"44.312822"	"-83.422304"	
"ECG"	"KECG"			"США"	"36.260581"	"-76.174572"	
"EDA"	"KEDA"			"США"	"55.954"	"-133.658"	
"EDE"	"KEDE"			"США"	"36.027734"	"-76.567092"	
"EDG"	"KEDG"			"США"	"39.392052"	"-76.291068"	
"EDW"	"KEDW"			"США"	"34.908558"	"-117.883769"	
"EED"	"KEED"			"США"	"34.766347"	"-114.623280"	
"EEK"	"PAEE"			"США"	"60.213671"	"-162.043893"	
"EEN"	"KEEN"			"США"	"42.898389"	"-72.270778"	
"EFB"	"KGRK"			"США"	58	"-135.73333333333"	
"EFK"	"KEFK"			"США"	"44.888797"	"-72.229158"	
"EFO"	"KEFO"			"США"	0	0	
"EFW"	"KEFW"			"США"	"42.010583"	"-94.342361"	
"EGE"	"KEGE"			"США"	"39.642761"	"-106.915935"	
"EGP"	"KEGP"			"США"	"28.857093"	"-100.513468"	
"EGV"	"KEGV"			"США"	"45.932333"	"-89.268278"	
"EGX"	"PAII"			"США"	"58.185490"	"-157.375428"	
"EHM"	"PAEH"			"США"	"58.646429"	"-162.062777"	
"EHT"				"США"	"41.753333"	"-72.628333"	
"EIL"	"PAEI"			"США"	"64.665667"	"-147.101500"	
"EKA"	"KEKA"			"США"	"40.803389"	"-124.112792"	
"EKI"	"KEKM"			"США"	"41.719358"	"-86.001683"	
"EKN"	"KEKN"			"США"	"38.889444"	"-79.857139"	
"EKO"	"KEKO"			"США"	"40.824917"	"-115.791694"	
"EKX"	"KEKX"			"США"	"37.686000"	"-85.925028"	
"ELA"	"KELA"			"США"	"29.600674"	"-96.322057"	
"ELI"	"PFEL"			"США"	"64.614971"	"-162.270528"	
"ELK"	"KELK"			"США"	"35.430778"	"-99.394278"	
"ELM"	"KELM"			"США"	"42.159889"	"-76.891611"	
"ELN"	"KELN"			"США"	"47.033028"	"-120.530694"	
"ELR"				"США"	"-3.817"	"140.067"	
"ELV"	"PAEL"			"США"	"58.195184"	"-136.347393"	
"ELW"	"KELW"			"США"	"60.893908"	"-146.703692"	
"ELY"	"KELY"			"США"	"39.299694"	"-114.841889"	
"ELZ"	"KELZ"			"США"	"42.109528"	"-77.989972"	
"EMK"	"PAEM"			"США"	"62.786139"	"-164.490750"	
"EMM"	"KEMM"			"США"	"41.824065"	"-110.556974"	
"EMP"	"KEMP"			"США"	"38.330556"	"-96.189944"	
"EMT"	"KEMT"			"США"	"34.086009"	"-118.034845"	
"ENA"	"PAEN"			"США"	"60.573307"	"-151.244778"	
"END"	"KEND"			"США"	"36.339530"	"-97.917290"	
"ENL"	"KENL"			"США"	"38.515083"	"-89.091139"	
"ENN"	"PANN"			"США"	"64.547329"	"-149.073975"	
"ENV"	"KENV"			"США"	"40.718694"	"-114.030889"	
"ENW"	"KENW"			"США"	"42.595694"	"-87.927806"	
"EOK"	"KEOK"			"США"	"40.459908"	"-91.428501"	
"EOS"	"KEOS"			"США"	"36.810806"	"-94.391694"	
"EPG"	"KEPG"			"США"	"40.867501"	"-96.110010"	
"EPH"	"KEPH"			"США"	"47.308072"	"-119.516914"	
"ERR"	"KERR"			"США"	"44.792550"	"-71.164245"	
"ERV"	"KERV"			"США"	"29.976667"	"-99.085472"	
"ESC"	"KESC"			"США"	"45.722667"	"-87.093722"	
"ESD"	"KORS"			"США"	"48.708335"	"-122.910600"	
"ESN"	"KESN"			"США"	"38.804167"	"-76.069000"	
"ESO"				"США"	"36.026119"	"-106.045415"	
"ESP"	"KESP"			"США"	"41.035872"	"-75.160679"	
"EST"	"KEST"			"США"	"43.407444"	"-94.746444"	
"ESW"	"KESW"			"США"	"47.254184"	"-121.185532"	
"ETB"	"KETB"			"США"	"43.422167"	"-88.127917"	
"ETN"	"KETN"			"США"	"32.414890"	"-98.809699"	
"ETS"	"KEDN"			"США"	"31.299722"	"-85.899833"	
"EUE"	"KEUE"			"США"	"39.603722"	"-116.003611"	
"EUF"	"KEUF"			"США"	"31.951306"	"-85.128917"	
"EVA"	"KEVA"			"США"	"30.321042"	"-94.073514"	
"EVM"	"KEVM"			"США"	"47.425111"	"-92.498083"	
"EVV"	"KEVV"			"США"	"38.038417"	"-87.530861"	
"EVW"	"KEVW"			"США"	"41.274778"	"-111.034639"	
"EWB"	"KEWB"			"США"	"41.676556"	"-70.957806"	
"EWR"	"KEWR"			"США"	"40.692500"	"-74.168667"	
"EXI"	"KEXI"			"США"	"58.420499"	"-135.449033"	
"EYR"	"PASY"			"США"	"38.983333333333"	"-119.16666666667"	
"FAI"	"PAFA"			"США"	"64.815110"	"-147.856448"	
"FAK"	"KFAK"			"США"	"57.532154"	"-135.213451"	
"FAL"	"LPHR"			"США"	"26.586111111111"	"-99.1375"	
"FAM"	"KFAM"			"США"	"37.761028"	"-90.428611"	
"FBG"	"KFBG"			"США"	"35.132069"	"-78.936207"	
"FBK"	"PAFB"			"США"	"64.836724"	"-147.616223"	
"FBL"	"KFBL"			"США"	"44.327544"	"-93.310668"	
"FBR"	"KFBR"			"США"	"41.393403"	"-110.406115"	
"FBY"	"KFBY"			"США"	"40.182972"	"-97.169278"	
"FCA"	"KGPI"			"США"	"48.310472"	"-114.256000"	
"FCY"	"KFCY"			"США"	"34.941998"	"-90.774966"	
"FDK"	"KFDK"			"США"	"39.417583"	"-77.374306"	
"FDR"	"KFDR"			"США"	"34.352096"	"-98.983909"	
"FDY"	"KFDY"			"США"	"41.012028"	"-83.668611"	
"FEP"	"KFEP"			"США"	"42.246159"	"-89.581987"	
"FET"	"KFET"			"США"	"41.449141"	"-96.520220"	
"FFA"	"KFFA"			"США"	"36.018223"	"-75.671287"	
"FFL"	"KFFL"			"США"	"41.055750"	"-91.980889"	
"FFM"	"KFFM"			"США"	"46.284389"	"-96.156694"	
"FFO"	"KFFO"			"США"	"39.825968"	"-84.046102"	
"FFT"	"KFFT"			"США"	"38.181954"	"-84.906113"	
"FHU"	"KFHU"			"США"	"31.588472"	"-110.344389"	
"FIC"	"KFSD"			"США"	"55.777777777778"	"-131.5375"	
"FID"	"KFID"			"США"	"41.251308"	"-72.031611"	
"FIL"	"KFOM"			"США"	"38.958139"	"-112.363139"	
"FIV"				"США"	"57.269936"	"-133.631451"	
"FKL"	"KFKL"			"США"	"41.377874"	"-79.860362"	
"FKN"	"KFKN"			"США"	"36.698087"	"-76.903802"	
"FLD"	"KFLD"			"США"	"43.771167"	"-88.488417"	
"FLG"	"KFLG"			"США"	"35.140306"	"-111.669250"	
"FLJ"	"DIAP"			"США"	"60.0325"	"-148.00833333333"	
"FLP"	"KFLP"			"США"	"36.290894"	"-92.590253"	
"FLT"	"KFLT"			"США"	"62.452649"	"-157.989070"	
"FLV"	"KFLV"			"США"	"39.368332"	"-94.914686"	
"FLX"	"KFLX"			"США"	"39.499083"	"-118.748750"	
"FMC"	"PAFV"			"США"	"65.927043"	"-149.840078"	
"FMN"	"KFMN"			"США"	"36.741250"	"-108.229944"	
"FMS"	"KFSW"			"США"	"40.659108"	"-91.327747"	
"FNK"	"YFNE"			"США"	"69.5"	"-147.58333333333"	
"FNL"	"KFNL"			"США"	"40.451827"	"-105.011336"	
